news_ID,hyperlink,content,name
2145,https://news.ltn.com.tw/news/society/breakingnews/2928040,國民黨籍前花蓮縣議員張智冠涉嫌挪用助理費 ### 省略內文 ### 不料捲入挪用助理費的疑雲。,['張智冠']
2146,https://tw.news.yahoo.com/%E6%B8%A3%E7%94%B7%E6%89%AE%E5%A4%9A%E9%87%91%E5%8F%B0%E5%95%86-%E5%8D%81%E5%A5%B3-%E5%A9%A6%E4%BB%87%E8%80%85-%E5%8F%8D%E6%93%8A-055520127.html,一名有詐欺前科的49歲已婚男子陸佩啟 ### 省略內文 ### 全案定讞。,['陸佩啟']
2147,https://www.ettoday.net/news/20190224/1385682.htm,台中市七期名店「永采烘焙坊」遭離職員工控訴超時工作 ### 省略內文 ### 須支付公庫4萬元。,['彭文潞']
2148,http://news.ltn.com.tw/news/society/breakingnews/2676766,〔記者張文川／台北報導〕「阿信」國際開發負責人賴嚮景、「願景」公司負責人陳俊宏 ### 省略內文 ### 判處有罪。,"['陳俊宏', '賴嚮景']"
2149,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=sii&i=215&h2150=%A4%A4%B5%D8%A4%C6%BE%C7&h2151=1727&h2152=20190806&h2153=163220&h2154=%A4%BD%A7%69%A5%BB%A4%BD%A5%71%B8%B3%A8%C6%B7%7C%B3%71%B9%4C%B3%5D%B8%6D%A4%BD%A5%71%AA%76%B2%7A%A5%44%BA%DE&h2155=1&pgname=t05st02,中華化學公司當日重大訊息之詳細內容本資料由(上市公司)中華化學公司提供<BR>序號1發言日期108/08/06發言時間16:32:20發言人江慶偉發言人職稱協理發言人電話03-4761266-12610主旨公告本公司董事會通過設置公司治理主管符合條款第8款事實發生日108/08/061.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:公司治理主管2.發生變動日期:108/08/063.舊任者姓名、級職及簡歷:不適用4.新任者姓名、級職及簡歷:羅筱秋董事會秘書暨公司治理主管5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:新任6.異動原因:新任7.生效日期:108/08/068.其他應敘明事項:無 ### 省略內文 ### 中華化學公司當日重大訊息之詳細內容本資料由(上市公司)中華化學公司提供<BR>序號1發言日期108/08/06發言時間16:32:20發言人江慶偉發言人職稱協理發言人電話03-4761266-12610主旨公告本公司董事會通過設置公司治理主管符合條款第8款事實發生日108/08/061.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:公司治理主管2.發生變動日期:108/08/063.舊任者姓名、級職及簡歷:不適用4.新任者姓名、級職及簡歷:羅筱秋董事會秘書暨公司治理主管5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:新任6.異動原因:新任7.生效日期:108/08/068.其他應敘明事項:無,[]
2150,http://finance.technews.tw/2019/08/13/goodbye-china-chinese-manufacturers-follow-multinationals-out-the-door/,中美貿易戰愈演愈烈 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2151,https://news.cnyes.com/news/id/4421829,A股港股大陸政經惠譽：中國民企違約率頻創新高還有三成未爆彈鉅亨網編輯江泰傑2019/12/10 19:00facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0惠譽：中國民企違約率頻創新高還有三成未爆彈(圖片:AFP)Tag中國違約率公債QFIIRQFII民營人民幣惠譽評級中國企業研究聯席董事張順成週二(10日)指出 ### 省略內文 ### 缺乏處理債券違約問題的經驗。,[]
2152,https://m.ctee.com.tw/livenews/ch/a91617002019072918442018,不一定比較貴。已經是壽險業網路投保旅平險第一名的國泰人壽 ### 省略內文 ### 因此國壽強調會積極爭取站穩龍頭地位。,[]
2153,https://hk.on.cc/hk/bkn/cnt/cnnews/20191003/bkn-20191003071307615-1003_00952_001.html,台灣新北市板橋區有私立幼兒園 ### 省略內文 ### 園方會努力依照執行。,[]
2154,https://www.chinatimes.com/newspapers/20190925000267-260203,中美大打貿易戰抑制美國農產品出口 ### 省略內文 ### 一年可獲得每英畝700美元的收入。他表示：「種電成為豐富收入來源的好辦法。」,[]
2155,https://www.ettoday.net/news/20191113/1578843.htm,▲建中驚傳遭駭客入侵案 ### 省略內文 ### 檢察官13日處分不起訴周男。療癒！紓壓！心訣大公開,[]
2156,https://news.cnyes.com/news/id/4365082,0台股台股盤勢【華冠投顧】個股表現有機會有利空才有便宜2華冠投顧※來源：華冠投顧2019/08/06 17:02facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股劍麟2228楠梓電2316智邦2345穩懋3105雙鴻3324精測6510貿易戰現在已逐漸演變為貨幣戰 ### 省略內文 ### 祝明日操作順利。<BR>作者:華冠投顧謝宗霖分析師<BR>華冠證券投資顧問股份有限公司(104)證管投顧新字第009號本資料僅供參考投資時應審慎評估,[]
2157,https://www.hk01.com/社會新聞/396823/11-11三罷-直播-港鐵將軍澳-馬鞍山綫等受阻-東涌車站關閉,11月11日 ### 省略內文 ### 期望可盡快恢復服務。,[]
2158,https://ec.ltn.com.tw/article/breakingnews/2956346,IC通路商文曄科技（3036）與宣昶（3315） ### 省略內文 ### 不法獲利合計約數百萬元。,"['孔繁仁', '楊富巖', '戴盛世']"
2159,https://news.ltn.com.tw/news/society/breakingnews/3012291,12/17今彩539頭獎開2注！ 800萬獎落新北、台北！大樂透、49樂合彩、今彩539、39樂合彩、3星彩、4星彩開獎獎號。（圖擷取自台灣彩券官網）<BR>今晚（12月17日）開獎的第108000301期今彩539頭獎開出2注 ### 省略內文 ### 請見「台灣彩券網站」<BR>雙贏彩開獎獎號。（圖擷取自台灣彩券官網）,[]
2160,https://news.mingpao.com/ins/%e5%85%a9%e5%b2%b8/article/20191128/s00004/1574907698985/%e5%a4%96%e4%ba%a4%e9%83%a8%e5%a0%85%e6%b1%ba%e5%8f%8d%e5%b0%8d%e4%ba%ba%e6%ac%8a%e6%b3%95%e6%a1%88-%e6%98%af%e8%b5%a4%e8%a3%b8%e8%a3%b8%e9%9c%b8%e6%ac%8a%e8%a1%8c%e5%be%91,(10:32) prevnext美國總統特朗普簽署《香港人權與民主法案》 ### 省略內文 ### 由此產生的一切後果必須由美方承擔。相關報道：特朗普簽人權法案港府表強烈反對特朗普簽署《香港人權與民主法案》,[]
2161,https://www.managertoday.com.tw/books/view/57945,俗話說：「時間就是金錢」 ### 省略內文 ### 商周出版）,[]
2162,https://www.bnext.com.tw/article/53906/boardcom-symantec-manda,全球最大資安軟體大廠賽門鐵克近年營運遭遇逆風 ### 省略內文 ### 究竟會不會使這個併購大廠露出疲態？值得繼續觀察。責任編輯：陳映璇資料來源：Bloomberg、The New York Times,[]
2163,https://www.managertoday.com.tw/articles/view/58407,勞動不僅得付出體力、腦力 ### 省略內文 ### 讓他們心服口服。資料來源／FastCompany,[]
2164,http://finance.technews.tw/2019/11/13/chinese-hongjin-tan-stole-secret-of-battery/,美國司法部表示 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2165,https://m.ctee.com.tw/dailynews/a03aa3/1031802,"2020年台股開市的新氣象頗受期待 ### 省略內文 ### 台股2019...這裡有優惠方案,請登入看全文",[]
2166,http://technews.tw/2019/09/22/asus-life-is-in-the-big-eu-case/,一家成立不到2年的台灣公司 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2167,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191123/s00001/1574478858892/%e7%81%a3%e4%bb%94%e9%85%92%e5%ba%97%e6%a9%9f%e6%88%bf%e8%b5%b7%e7%81%ab%e7%84%a1%e4%ba%ba%e5%82%b7,(12:11) prevnext清晨近6時 ### 省略內文 ### 事件中無人受傷。,[]
2168,https://news.ltn.com.tw/news/society/breakingnews/2699852,馬勝金融集團打著美國掛牌公司關係企業招牌 ### 省略內文 ### 其他中部地區幹部分別被判處1年8月至7年6月不等。,"['陳澄玄', '張金素', '賈翔傑', '陳子俊']"
2169,https://www.hk01.com/社會新聞/383112/逃犯條例-一芳誤捲風波-網民自發清塗鴉-代理-香港人真可愛,反《逃犯條例》修例風波持續4個月 ### 省略內文 ### 但他對這次風波不願再多談。【8.5罷工】戰火蔓延兩岸對立下的「一芳」各表【8.5罷工】一芳微博批罷工惹議蔡英文：水果茶加政治味不太好【8.5罷工】微博批罷工惹議一芳水果茶台灣總部：未來不涉政治,[]
2170,https://news.cnyes.com/news/id/4363991,0台股◆外資連續5日買超個股鉅亨台北資料中心2019/08/01 20:22facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股華新1605光寶科2301聯電2303旺宏2337華邦電2344南亞科2408聯發科2454聯茂6213台郡6269南茂8150外資連續5日買超個股<BR>1.外資連續買超5日的股票<BR>(2344)華邦電、 (2303)聯電、 (2337)旺宏、 (00672L)元大S&P原油正2、 (8150)南茂<BR>2.外資連續買超4日的股票<BR>(2337)旺宏、 (00672L)元大S&P原油正2、 (2303)聯電、 (2408)南亞科、 (1605)華新<BR>3.外資連續買超3日的股票<BR>(2337)旺宏、 (00672L)元大S&P原油正2、 (2408)南亞科、 (2344)華邦電、 (2303)聯電<BR>4.外資連續買超2日的股票<BR>(6269)台郡、 (00672L)元大S&P原油正2、 (2408)南亞科、 (2303)聯電、 (6213)聯茂<BR>5.外資當日(01)買超的股票<BR>(2408)南亞科、 (2301)光寶科、 (2344)華邦電、 (2454)聯發科、 (6269)台郡<BR> ### 省略內文 ### 0台股◆外資連續5日買超個股鉅亨台北資料中心2019/08/01 20:22facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股華新1605光寶科2301聯電2303旺宏2337華邦電2344南亞科2408聯發科2454聯茂6213台郡6269南茂8150外資連續5日買超個股<BR>1.外資連續買超5日的股票<BR>(2344)華邦電、 (2303)聯電、 (2337)旺宏、 (00672L)元大S&P原油正2、 (8150)南茂<BR>2.外資連續買超4日的股票<BR>(2337)旺宏、 (00672L)元大S&P原油正2、 (2303)聯電、 (2408)南亞科、 (1605)華新<BR>3.外資連續買超3日的股票<BR>(2337)旺宏、 (00672L)元大S&P原油正2、 (2408)南亞科、 (2344)華邦電、 (2303)聯電<BR>4.外資連續買超2日的股票<BR>(6269)台郡、 (00672L)元大S&P原油正2、 (2408)南亞科、 (2303)聯電、 (6213)聯茂<BR>5.外資當日(01)買超的股票<BR>(2408)南亞科、 (2301)光寶科、 (2344)華邦電、 (2454)聯發科、 (6269)台郡<BR>,[]
2171,https://udn.com/news/story/7321/3830167,黑心油風波多年前引起恐慌 ### 省略內文 ### 創下國內食安案件最高刑罰紀錄。,"['郭盈志', '郭烈成', '施閔毓', '葉文祥', '戴啟川']"
2172,https://www.mirrormedia.mg/story/20191025cul501/,2019.12.21 22:01【獨立記者闖國界E01】為了成為戰地獨立記者他辭掉了電視台穩定工作鏡好聽〈記者手札〉系列節目文｜楊智強全文朗讀00:00 / 00:00楊智強（左）近年以獨立記者身份頻繁前往國際現場 ### 省略內文 ### 下次的節目主題將會是「如何製作一篇國際報導」。製作一篇國際性的專題時需要準備什麼？有什麼樣的流程？下個禮拜我會跟大家一起來談一談。更新時間｜2019.12.20 04:06,[]
2173,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191012/s00001/1570810965649/%e5%85%83%e6%9c%97%e5%a4%a7%e9%a6%ac%e8%b7%af%e4%ba%ba%e7%be%a4%e8%81%9a%e9%9b%86-%e9%98%b2%e6%9a%b4%e8%ad%a6%e6%8b%98%e8%87%b3%e5%b0%91%e4%b8%80%e7%94%b7,(00:22) prevnext昨（11日）深夜11時許 ### 省略內文 ### 至少一名男子被捕。,[]
2174,https://news.cnyes.com/news/id/4349988,0台股台股盤勢【華冠投顧】盤後分析：個股表現散熱模組再創高華冠投顧※來源：華冠投顧2019/07/02 16:27facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股中化生1762訊聯1784奇鋐3017基亞3176雙鴻3324泰碩3338<BR>◆大盤解讀<BR>正如昨天所言 ### 省略內文 ### 嚴設停利停損。<BR>,[]
2175,https://www.chinatimes.com/newspapers/20190822000218-260202,兩大KTV龍頭錢櫃、好樂迪合併案四度闖關失敗！公平會21日做出「因為競爭疑慮未除 ### 省略內文 ### 今日股價應該會做出表態。,[]
2176,http://news.ltn.com.tw/news/society/breakingnews/2904449,今日是九三軍人節 ### 省略內文 ### 明日忘記」再發生。<BR> <BR>鴻海集團創辦人郭台銘跟勇警李承翰父母致意。（記者王善嬿攝）<BR>不用抽不用搶現在用APP看新聞保證天天中獎點我下載APP按我看活動辦法,[]
2177,https://www.ettoday.net/amp/amp_news.php?news_id=1527502&from=rss,▲▼13歲少年在溪中漂流。（圖／記者翁伊森翻攝）記者翁伊森、戴若涵／嘉義報導嘉義縣一名13歲少年2日清晨6時許突然失蹤 ### 省略內文 ### 仍有待警方進一步調查釐清。 【,[]
2178,https://www.chinatimes.com/newspapers/20191009000455-260210,10月起 ### 省略內文 ### 成為消費者最愛的數位品牌。,[]
2179,https://news.ltn.com.tw/news/society/breakingnews/2935981,中華民國冰球協會3年讓國手自費買機票出國比賽 ### 省略內文 ### 各輕判4月、3月並緩刑。,"['孫經武', '黃意中']"
2180,https://www.mirrormedia.mg/story/20191209edi008/,2019.12.09 04:18理解陳宜民推警是一時衝動羅文嘉：黃昭順比較壞一點文｜吳妍攝影｜王均峰民進黨祕書長羅文嘉受訪時表示 ### 省略內文 ### 不檢討自己。」更新時間｜2019.12.09 04:16,[]
2181,https://news.cnyes.com/news/id/4367678,0理財基金【國泰投顧】再論殖利率倒掛下之投資策略國泰投顧※來源：國泰投顧2019/08/15 17:31facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0自今年5月23日美國3個月與10年期公債出現殖利率倒掛以來 ### 省略內文 ### 資料皆來自於國泰投顧。,[]
2182,https://m.ctee.com.tw/livenews/jj/ctee/a08614002019081919171406,行政院原訂7月底、8月初公布禁止公務機關採購危害國家資通安全產品清單 ### 省略內文 ### 了解相關廠商生產的產品以及其背後的金流。,[]
2183,https://news.cnyes.com/news/id/4365868,0台股台股盤勢【華冠投顧】盤後分析：短線空轉多關鍵價10549華冠投顧※來源：華冠投顧2019/08/08 16:27facebook commentFONT SIZEICON PRINT78981DD6-B6FA-435C-B969-0D6ABD01805C0相關個股中釉1809金益鼎8390佳龍9955劉彥良分析師<BR>【大盤解讀】<BR>美國十年期公債殖利率持續下探 ### 省略內文 ### 嚴設停利停損。,[]
2184,https://tw.news.yahoo.com/%E5%A5%BD%E6%A8%82%E8%BF%AA%E5%A4%A7%E6%A8%93%E7%88%86%E5%85%A7%E7%B7%9A-3%E6%8A%95%E8%B3%87%E5%AE%A2%E5%85%A8%E7%B7%A9%E5%88%91-023015224.html,上櫃公司「全銓租賃」2016年底以22億元成交 ### 省略內文 ### 請求減輕其刑。,"['黃明祥', '洪博文', '鄭妮娜']"
2185,https://www.mirrormedia.mg/story/20191205ent018/,2019.12.05 10:14【高以翔猝死】關鍵600米讓高以翔撒手人寰浙江衛視宣布《追我吧》永久停播文｜蔡世偉高以翔關鍵短短600公尺路 ### 省略內文 ### 也令人質疑浙江衛視的誠意及態度。更新時間｜2019.12.05 10:13,[]
2186,https://news.cnyes.com/news/id/4355497,0台股台股盤勢【華冠投顧】鴻海 ### 省略內文 ### 預估後市仍具持續向上發展之機。<BR>作者：華冠投顧葉良超分析師,[]
2187,https://m.ctee.com.tw/livenews/jj/b03004002019072921223179,（勞動部召開「民用航空運輸業爭議行為議題座談會」 ### 省略內文 ### 讓與會代表可以更清楚各自主張及建議。,[]
2188,https://www.businesstoday.com.tw/article/category/80392/post/201909260013/,10月1日起15項交通新制即將上路！其中 ### 省略內文 ### 預估將有10萬車主受惠。,[]
2189,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191126/s00001/1574730485317/%e5%a4%a7%e8%87%b4%e5%a4%9a%e9%9b%b2-%e6%97%a9%e4%b8%8a%e6%b0%a3%e6%ba%ab%e8%bc%83%e6%98%a8%e6%97%a5%e4%bd%8e%e5%85%a9%e8%87%b3%e4%b8%89%e5%ba%a6,(09:03) prevnext天文台上午9時錄得氣溫21度 ### 省略內文 ### 星期四及星期五早上清涼。,[]
2190,https://m.ctee.com.tw/livenews/aj/a78817002019070809370497,今年上半年國內兩家航空公司都出現罷工情況 ### 省略內文 ### 目前各產險正陸續賠付保戶所提出之班機延誤理賠申請。,[]
2191,https://udn.com/news/story/7253/3929513,PCB廠定穎（6251）傳出將出售台灣桃園廠區 ### 省略內文 ### 創下歷史新高紀錄。,[]
2192,https://udn.com/news/story/6809/4138584,美國網路安全公司火眼發布報告稱 ### 省略內文 ### 今年已觀察到APT41攻擊四家電訊公司、一些國家的大型旅行社和醫療業者。,[]
2193,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=sii&i=150&h1500=%A5%78%C4%A3&h1501=4746&h1502=20191114&h1503=121933&h1504=%A4%BD%A7%69%A5%BB%A4%BD%A5%71%AD%AB%B7%73%B1%C0%C1%7C%C1%7E%B8%EA%B3%F8%B9%53%A9%65%AD%FB%B7%7C%A5%6C%B6%B0%A4%48%A4%CE%B7%7C%C4%B3%A5%44%AE%75&h1505=2&pgname=t05st02,台耀公司當日重大訊息之詳細內容本資料由(上市公司)台耀公司提供<BR>序號2發言日期108/11/14發言時間12:19:33發言人羅玉貞發言人職稱副總經理發言人電話03-3241072主旨公告本公司重新推舉薪資報酬委員會召集人及會議主席符合條款第6款事實發生日108/11/141.發生變動日期:108/11/142.功能性委員會名稱:薪資報酬委員會3.舊任者姓名及簡歷:吳丁凱先生：本公司獨立董事莊哲仁先生：本公司獨立董事張庭榮先生：本公司獨立董事4.新任者姓名及簡歷:吳丁凱先生：本公司獨立董事莊哲仁先生：本公司獨立董事張庭榮先生：安信會計師事務所副總經理5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:新任6.異動原因:重新推舉獨立董事莊哲仁先生為本公司第四屆薪資報酬委員會召集人及會議主席。7.原任期（例xx/xx/xx ~ xx/xx/xx）:108/06/27~111/06/268.新任生效日期:不適用9.其他應敘明事項:因張庭榮先生辭任獨立董事一職 ### 省略內文 ### 故依法重新推舉召集人及會議主席。,[]
2194,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=otc&i=102&h1020=%A8%E4%B6%A7&h1021=3564&h1022=20190803&h1023=14122&h1024=%A4%BD%A7%69%A5%BB%A4%BD%A5%71%B0%5D%B0%C8%A5%44%BA%DE%B2%A7%B0%CA%B0%6C%BB%7B%AE%D7&h1025=3&pgname=t05st02,其陽公司當日重大訊息之詳細內容本資料由(上櫃公司)其陽公司提供<BR>序號3發言日期108/08/03發言時間01:41:22發言人蘇家弘發言人職稱營運長發言人電話(02)86926677#1118主旨公告本公司財務主管異動追認案符合條款第8款事實發生日108/08/021.人員變動別（請輸入發言人、代理發言人、重要營運主管之名稱、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:財務主管2.發生變動日期:108/08/023.舊任者姓名、級職及簡歷:不適用4.新任者姓名、級職及簡歷:艾智仁其陽科技股份有限公司財會經理5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:新任6.異動原因:新任7.生效日期:108/08/028.新任者聯絡電話:(02)8692-6677#50059.其他應敘明事項:108/06/28公告之新任財務主管經本公司108/08/02董事會追認通過。 ### 省略內文 ### 其陽公司當日重大訊息之詳細內容本資料由(上櫃公司)其陽公司提供<BR>序號3發言日期108/08/03發言時間01:41:22發言人蘇家弘發言人職稱營運長發言人電話(02)86926677#1118主旨公告本公司財務主管異動追認案符合條款第8款事實發生日108/08/021.人員變動別（請輸入發言人、代理發言人、重要營運主管之名稱、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:財務主管2.發生變動日期:108/08/023.舊任者姓名、級職及簡歷:不適用4.新任者姓名、級職及簡歷:艾智仁其陽科技股份有限公司財會經理5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:新任6.異動原因:新任7.生效日期:108/08/028.新任者聯絡電話:(02)8692-6677#50059.其他應敘明事項:108/06/28公告之新任財務主管經本公司108/08/02董事會追認通過。,[]
2195,https://mops.twse.com.tw/mops/web/t05st02?step=1&off=1&firstin=1&TYPEK=sii&i=489&h4890=%B3%CD%AC%FD-KY&h4891=2939&h4892=20191107&h4893=191914&h4894=%A5%4E%AD%AB%AD%6E%A4%6C%A4%BD%A5%71%B3%CD%AC%FD%B0%EA%BB%DA%B1%B1%AA%D1%A6%B3%AD%AD%A4%BD%A5%71%A4%BD%A7%69%B0%5D%B0%C8%AA%F8%B2%A7%B0%CA&h4895=6&pgname=t05st02,凱羿-KY公司當日重大訊息之詳細內容本資料由(上市公司)凱羿-KY公司提供<BR>序號6發言日期108/11/07發言時間19:19:14發言人林惠萍發言人職稱董事長室特別助理發言人電話(02)2929-5373主旨代重要子公司凱羿國際控股有限公司公告財務長異動符合條款第8款事實發生日108/11/071.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:財務長2.發生變動日期:108/11/073.舊任者姓名、級職及簡歷:林惠萍/資深副總經理/財務長4.新任者姓名、級職及簡歷:許維哲/副總經理/財務及會計主管5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:職務調整6.異動原因:職務調整7.生效日期:108/11/078.其他應敘明事項:原財務長林惠萍轉任董事長室特別助理。 ### 省略內文 ### 凱羿-KY公司當日重大訊息之詳細內容本資料由(上市公司)凱羿-KY公司提供<BR>序號6發言日期108/11/07發言時間19:19:14發言人林惠萍發言人職稱董事長室特別助理發言人電話(02)2929-5373主旨代重要子公司凱羿國際控股有限公司公告財務長異動符合條款第8款事實發生日108/11/071.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核主管或訴訟及非訟代理人）:財務長2.發生變動日期:108/11/073.舊任者姓名、級職及簡歷:林惠萍/資深副總經理/財務長4.新任者姓名、級職及簡歷:許維哲/副總經理/財務及會計主管5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:職務調整6.異動原因:職務調整7.生效日期:108/11/078.其他應敘明事項:原財務長林惠萍轉任董事長室特別助理。,[]
2196,https://www.mirrormedia.mg/story/20191015inf001/,2019.10.16 23:58【鏡評】超級獨角獸暴瘦的泡沫文｜鏡週刊攝影｜林煒凱全文朗讀00:00 / 00:00人工智慧教父孫正義成了獨角獸泡沫風暴的原爆點 ### 省略內文 ### 麻煩就大了。更新時間｜2019.10.14 12:29,[]
2197,https://news.mingpao.com/ins/%e6%b8%af%e8%81%9e/article/20191108/s00001/1573180030139/%e6%97%ba%e8%a7%92%e5%a4%be%e5%85%ac%e4%bb%94%e8%88%96%e9%81%ad%e6%b7%8b%e7%b4%85%e6%b2%b9,(11:15) prevnext凌晨1時許 ### 省略內文 ### 暫未有人被捕。其他報道：命危留醫第5日科大生周梓樂今晨不治其他報道︰青朗公路修路工遭寶馬撞至分屍司機涉醉駕被捕其他報道︰觀塘後巷高空墜茄汁樽途人被擊傷頭,[]
2198,https://m.ctee.com.tw/livenews/aj/chinatimes/20190925002415-260410,共享辦公室平台WeWork母公司The We Company周二宣布共同創始人兼大股東諾伊曼（Adam Neumann）已辭掉執行長職位。諾伊曼仍將留在董事會 ### 省略內文 ### 如何改善獲利能力將是新任執行長接班後所面臨的重大挑戰。,[]
2199,https://news.mingpao.com/ins/%e5%85%a9%e5%b2%b8/article/20191002/s00004/1569980029021/%e5%8f%b0%e8%b7%a8%e6%b8%af%e5%a4%a7%e6%a9%8b%e5%9d%8d%e5%a1%8c%e5%a2%9e%e8%87%b33%e6%ad%bb-3%e4%ba%ba%e4%bb%8d%e5%a4%b1%e8%b9%a4,(09:55) prevnext台灣宜蘭縣南方澳跨港大橋昨日（1日）斷裂坍塌 ### 省略內文 ### 冀開出一條寬10米的航道供漁船使用。其他報道︰特朗普求助澳總理蒐證抹黑通俄調查其他報道︰摩洛哥異見女記者被控非法墮胎判囚,[]
2200,http://technews.tw/2019/11/29/antarctic-environmental-change-and-biological-responses/,南極洲的生物多樣性長期主要依賴極寒氣候的動態平衡 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2201,https://www.ettoday.net/news/20191104/1571758.htm,▲三民區十全路出現檢舉達人 ### 省略內文 ### 再送2%購物金,[]
2202,https://www.mirrormedia.mg/story/20191120cul002/,2019.11.22 02:30【盧郁佳書評】雖然沒人想挨揍 ### 省略內文 ### 優質節目免費聽：https://voice.mirrorfiction.com更新時間｜2019.11.21 10:05,[]
2203,http://technews.tw/2019/11/15/what-is-the-problem-with-facebook/,Facebook從今晚6點半左右開始 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2204,https://www.businesstoday.com.tw/article/category/80394/post/201908200026/,大家都知道來路不明的USB隨身碟不要亂插 ### 省略內文 ### 原文出處 ,[]
2205,https://m.ctee.com.tw/livenews/aj/chinatimes/20190927001616-260410,1.貿聯-KY(3665)：受惠特斯拉上海工廠主體建設完成 ### 省略內文 ### 市值突破7兆元。,[]
2206,http://ccc.technews.tw/2019/09/21/10-percent-plus-10-percent/,10%加10%等於多少？這聽起來像是一個太過簡單的問題 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
2207,https://www.mirrormedia.mg/story/20191211fin002/,2019.12.19 22:59【名人理財】父母失智的一堂課唐從聖：我保險都買好了文｜劉以親攝影｜吳貞慧陳仁萱唐從聖把保單繳費通知單黏貼成串 ### 省略內文 ### 可以考慮補足。更新時間｜2019.12.18 11:03,[]
2208,https://m.ctee.com.tw/livenews/ch/chinatimes/20191010002701-260405,10月11日國際女孩日前夕 ### 省略內文 ### 都在女兒館FB粉絲專頁。,[]
2209,https://www.chinatimes.com/newspapers/20191206000320-260203,「中華第一烤鴨」全聚德的光環盡褪 ### 省略內文 ### 全聚德需額外收取10％服務費也成為消費者不滿的原因。,[]
2210,https://www.chinatimes.com/newspapers/20190807000351-260205,勞動部昨（6）日正式公告 ### 省略內文 ### 再行納入。,[]
2211,http://finance.technews.tw/2019/11/17/business-office-rent/,10月底的台北街頭已經很有秋意 ### 省略內文 ### 時時更新科技新報粉絲團訂閱免費電子報,[]
